Date,Close/Last,compound,negative,neutral,positive,Open,High,Low,Volume
2017-05-31,38.19,0.9983,0.035,0.83,0.136,38.4925,38.5425,38.095,97811000
2017-06-01,38.295,0.9962,0.087,0.778,0.134,38.2925,38.3325,38.055,65534440
2017-06-02,38.8625,-0.946,0.119,0.794,0.087,38.395,38.8625,38.2225,110860560
2017-06-05,38.4825,0.2732,0.08,0.826,0.094,38.585,38.6125,38.365,101110720
2017-06-06,38.6125,0.9949,0.055,0.832,0.112,38.475,38.9525,38.445,106367400
2017-06-07,38.8425,-0.9937,0.125,0.814,0.061,38.755,38.995,38.62,84070240
2017-06-08,38.7475,0.804,0.058,0.839,0.103,38.8125,38.885,38.6,84576160
2017-06-09,37.245,0.7962,0.068,0.852,0.08,38.7975,38.7975,36.505,259131640
2017-06-12,36.355,0.981,0.077,0.82,0.103,36.435,36.5225,35.6275,288750840
2017-06-13,36.6475,0.4215,0.0,0.911,0.089,36.79,36.8625,36.2875,136356760
2017-06-14,36.29,0.986,0.05,0.863,0.087,36.875,36.875,35.96,125818360
2017-06-15,36.0725,0.9887,0.072,0.824,0.104,35.83,36.12,35.5525,126571600
2017-06-16,35.5675,0.9934,0.055,0.824,0.121,35.945,36.125,35.55,201058160
2017-06-19,36.585,0.9939,0.043,0.849,0.108,35.915,36.685,35.915,128814560
2017-06-20,36.2525,0.9667,0.072,0.835,0.093,36.7175,36.7175,36.235,99511800
2017-06-21,36.4675,-0.9895,0.091,0.862,0.047,36.38,36.5173,36.1525,84990360
2017-06-22,36.4075,0.949,0.064,0.842,0.093,36.4425,36.675,36.28,76328680
2017-06-23,36.57,0.9921,0.053,0.821,0.126,36.2825,36.79,36.2775,141685240
2017-06-26,36.455,0.996,0.026,0.868,0.105,36.7925,37.07,36.345,102698000
2017-06-27,35.9325,0.9926,0.042,0.845,0.113,36.2525,36.54,35.905,98900840
2017-06-28,36.4575,0.987,0.055,0.844,0.1,36.1225,36.5275,35.79,88211680
2017-06-29,35.92,0.9951,0.042,0.857,0.101,36.1775,36.2825,35.57,125802080
2017-06-30,36.005,0.9822,0.033,0.868,0.099,36.1125,36.24,35.945,91947840
2017-07-03,35.875,0.9548,0.057,0.845,0.098,36.22,36.325,35.775,57111400
2017-07-05,36.0225,-0.1779,0.052,0.906,0.042,35.9225,36.1975,35.6809,86201080
2017-07-06,35.6825,0.9904,0.059,0.833,0.108,35.755,35.875,35.6025,96441320
2017-07-07,36.045,0.9745,0.111,0.748,0.141,35.725,36.1875,35.725,74108000
2017-07-10,36.265,0.8214,0.05,0.87,0.08,36.0275,36.4875,35.8425,84322320
2017-07-11,36.3825,0.9967,0.034,0.855,0.111,36.1825,36.4625,36.095,74588880
2017-07-12,36.435,0.9986,0.032,0.76,0.207,36.4675,36.545,36.205,99335200
2017-07-13,36.9425,0.9981,0.048,0.811,0.141,36.375,37.1225,36.36,100322000
2017-07-14,37.26,0.9987,0.04,0.804,0.156,36.9925,37.3325,36.8325,80468280
2017-07-17,37.39,0.971,0.05,0.873,0.077,37.205,37.725,37.1425,95062840
2017-07-18,37.52,0.9932,0.069,0.784,0.147,37.3,37.5325,37.1675,71348520
2017-07-19,37.755,0.9873,0.072,0.824,0.104,37.62,37.855,37.4875,83439320
2017-07-20,37.585,0.9566,0.088,0.795,0.118,37.875,37.935,37.5475,68681960
2017-07-21,37.5675,0.9871,0.082,0.78,0.139,37.4975,37.61,37.22,100445240
2017-07-24,38.0225,0.8742,0.063,0.864,0.073,37.645,38.11,37.475,85865480
2017-07-25,38.185,0.9933,0.051,0.838,0.111,37.95,38.46,37.95,75193000
2017-07-26,38.365,-0.6675,0.058,0.887,0.055,38.3375,38.4825,38.265,62596480
2017-07-27,37.64,0.9985,0.06,0.782,0.157,38.4375,38.4975,36.825,129719080
2017-07-28,37.375,0.8723,0.063,0.85,0.087,37.4725,37.5575,37.2975,68771080
2017-07-31,37.1825,0.9307,0.061,0.86,0.079,37.475,37.5825,37.0325,78761680
2017-08-01,37.5125,0.8885,0.011,0.87,0.119,37.275,37.555,37.1025,134676080
2017-08-02,39.285,0.9845,0.061,0.808,0.132,39.82,39.9375,39.04,278905760
2017-08-03,38.8925,0.963,0.043,0.861,0.095,39.2625,39.3025,38.755,106416560
2017-08-04,39.0975,0.8402,0.023,0.862,0.115,39.0175,39.35,38.9225,82059240
2017-08-07,39.7025,-0.8718,0.114,0.816,0.07,39.265,39.73,39.1675,87309600
2017-08-08,40.02,0.9815,0.081,0.806,0.113,39.65,40.4575,39.5675,144509960
2017-08-09,40.265,0.9982,0.044,0.836,0.12,39.815,40.3175,39.7775,104241720
2017-08-10,38.83,0.9514,0.0,0.88,0.12,39.975,40.0,38.6575,158544760
2017-08-11,39.37,0.9894,0.032,0.888,0.079,39.15,39.6432,39.0175,104835880
2017-08-14,39.9625,0.9975,0.062,0.811,0.127,39.83,40.0525,39.6875,88299040
2017-08-15,40.4,0.976,0.052,0.867,0.081,40.165,40.5487,40.035,117510520
2017-08-16,40.2375,0.938,0.079,0.826,0.095,40.485,40.6275,40.0375,110429480
2017-08-17,39.465,-0.9754,0.104,0.819,0.077,40.13,40.1775,39.46,109511840
2017-08-18,39.375,0.8577,0.048,0.872,0.08,39.465,39.875,39.18,109567800
2017-08-21,39.3025,0.999,0.056,0.783,0.161,39.375,39.4725,38.7775,105320280
2017-08-22,39.945,0.9513,0.047,0.874,0.079,39.5575,40.0,39.505,86259560
2017-08-23,39.995,0.982,0.051,0.855,0.094,39.7675,40.1175,39.72,77507760
2017-08-24,39.8175,0.9907,0.054,0.84,0.106,40.1075,40.185,39.6375,79128680
2017-08-25,39.965,0.9946,0.011,0.884,0.105,39.9125,40.14,39.8175,100738400
2017-08-28,40.3675,0.9962,0.019,0.892,0.089,40.035,40.5,39.9825,102599560
2017-08-29,40.7275,0.9954,0.033,0.875,0.092,40.025,40.78,40.0,117804200
2017-08-30,40.8375,0.9921,0.021,0.906,0.073,40.95,40.9725,40.6525,108863080
2017-08-31,41.0,0.9752,0.051,0.864,0.085,40.91,41.13,40.87,106919760
2017-09-01,41.0125,0.9757,0.051,0.861,0.089,41.2,41.235,40.9075,66257360
2017-09-05,40.52,0.999,0.036,0.798,0.166,40.9375,41.0625,40.14,117967640
2017-09-06,40.4775,0.9817,0.065,0.842,0.094,40.6775,40.7475,40.13,86441200
2017-09-07,40.315,0.9478,0.079,0.763,0.157,40.5225,40.56,40.09,87620640
2017-09-08,39.6575,0.9641,0.064,0.838,0.097,40.215,40.2875,39.6325,113646960
2017-09-11,40.375,0.9822,0.069,0.837,0.094,40.125,40.5125,39.9725,126027560
2017-09-12,40.215,0.6231,0.051,0.886,0.063,40.6525,40.99,39.6925,286298240
2017-09-13,39.9125,0.9973,0.032,0.865,0.103,39.9675,39.99,39.4775,179465120
2017-09-14,39.57,0.5794,0.056,0.879,0.065,39.7475,39.85,39.5225,94549240
2017-09-15,39.97,0.9924,0.047,0.853,0.099,39.6175,40.2425,39.5,195384240
2017-09-18,39.6675,0.9898,0.059,0.819,0.122,40.0275,40.125,39.4988,112630520
2017-09-19,39.6825,0.9976,0.05,0.833,0.117,39.8775,39.9425,39.61,82262480
2017-09-20,39.0175,0.7905,0.071,0.851,0.078,39.475,39.565,38.4575,208504960
2017-09-21,38.3475,-0.8002,0.065,0.886,0.049,38.95,38.95,38.1875,149400240
2017-09-22,37.9725,0.8549,0.083,0.831,0.086,38.005,38.0675,37.64,186301640
2017-09-25,37.6375,0.8741,0.094,0.795,0.111,37.4975,37.9575,37.29,177464560
2017-09-26,38.285,0.9861,0.061,0.834,0.104,37.945,38.48,37.9225,143631080
2017-09-27,38.5575,-0.9414,0.054,0.905,0.041,38.45,38.6797,38.385,101609080
2017-09-28,38.32,0.999,0.037,0.814,0.149,38.4725,38.57,38.175,87933640
2017-09-29,38.53,0.9971,0.03,0.83,0.14,38.3025,38.5325,38.0,104818680
2017-10-02,38.4525,0.9591,0.075,0.812,0.113,38.565,38.6125,38.18,74526160
2017-10-03,38.62,0.9865,0.036,0.846,0.117,38.5025,38.7725,38.4775,64867200
2017-10-04,38.37,0.969,0.045,0.857,0.098,38.4075,38.465,38.115,80355760
2017-10-05,38.8475,0.9933,0.051,0.847,0.103,38.545,38.86,38.5125,84863480
2017-10-06,38.825,0.9228,0.074,0.804,0.122,38.7425,38.8725,38.64,68895160
2017-10-09,38.96,0.9509,0.023,0.889,0.088,38.9525,39.1825,38.8713,64972320
2017-10-10,38.975,0.9941,0.031,0.865,0.104,39.0138,39.5,38.775,62414080
2017-10-11,39.1375,0.9951,0.052,0.815,0.134,38.9925,39.245,38.9375,67445800
2017-10-12,39.0,0.7579,0.05,0.854,0.096,39.0875,39.3425,38.9325,65522280
2017-10-13,39.2475,-0.8256,0.11,0.79,0.1,39.1825,39.32,39.1025,65471120
2017-10-16,39.97,0.9927,0.044,0.854,0.102,39.475,40.0,39.4125,96373200
2017-10-17,40.1175,0.9917,0.046,0.84,0.115,39.945,40.2175,39.8075,75878800
2017-10-18,39.94,0.9667,0.051,0.855,0.094,40.105,40.1775,39.9,65011400
2017-10-19,38.995,-0.993,0.141,0.783,0.076,39.1875,39.27,38.755,169429680
2017-10-20,39.0625,0.7617,0.109,0.784,0.107,39.1525,39.4375,38.99,95630160
2017-10-23,39.0425,-0.8468,0.097,0.826,0.076,39.2225,39.4225,38.875,87555720
2017-10-24,39.275,0.996,0.032,0.872,0.096,39.0725,39.355,39.05,70534920
2017-10-25,39.1025,0.9916,0.046,0.86,0.094,39.2275,39.3875,38.8175,84702680
2017-10-26,39.3525,0.9974,0.016,0.844,0.14,39.3075,39.4574,39.195,67666600
2017-10-27,40.7625,0.935,0.052,0.878,0.07,39.8225,40.9,39.675,177551080
2017-10-30,41.68,0.9979,0.071,0.783,0.146,40.9725,42.0175,40.93,178605680
2017-10-31,42.26,0.9913,0.071,0.819,0.11,41.975,42.4125,41.735,143118080
2017-11-01,41.7225,0.8466,0.049,0.882,0.068,42.4675,42.485,41.4025,133931880
2017-11-02,42.0275,-0.4019,0.105,0.801,0.093,41.91,42.125,41.32,158672400
2017-11-03,43.125,-0.8074,0.241,0.675,0.084,43.5,43.565,42.78,237328840
2017-11-06,43.5625,0.9846,0.028,0.839,0.134,43.0913,43.7475,42.93,139081920
2017-11-07,43.7025,0.9987,0.043,0.804,0.153,43.4775,43.8125,43.4,97328480
2017-11-08,44.06,0.89,0.039,0.899,0.063,43.665,44.06,43.5825,97435680
2017-11-09,43.97,0.9972,0.037,0.854,0.109,43.7775,44.0238,43.285,117690440
2017-11-10,43.6675,0.9915,0.062,0.8,0.138,43.7775,43.845,43.5675,100518040
2017-11-13,43.4925,0.3691,0.051,0.896,0.054,43.375,43.625,43.35,67825160
2017-11-14,42.835,0.9578,0.061,0.854,0.085,43.26,43.37,42.795,98733400
2017-11-15,42.27,0.9375,0.054,0.862,0.084,42.4925,42.5799,42.095,115992880
2017-11-16,42.775,0.9954,0.038,0.842,0.12,42.795,42.9675,42.575,94394600
2017-11-17,42.5375,0.9944,0.047,0.843,0.111,42.76,42.8475,42.41,87536040
2017-11-20,42.495,0.9959,0.032,0.818,0.149,42.5725,42.64,42.39,64166200
2017-11-21,43.285,0.9976,0.042,0.828,0.13,42.695,43.425,42.695,100188520
2017-11-22,43.74,0.9949,0.058,0.812,0.13,43.34,43.75,43.2625,102234720
2017-11-24,43.7425,0.999,0.032,0.782,0.186,43.775,43.875,43.6615,56106680
2017-11-27,43.5225,0.9968,0.024,0.834,0.142,43.7625,43.77,43.335,82364360
2017-11-28,43.2675,0.9971,0.029,0.803,0.168,43.575,43.7175,42.965,105548960
2017-11-29,42.37,-0.9778,0.112,0.804,0.084,43.1575,43.23,41.79,165836480
2017-11-30,42.9625,0.9621,0.067,0.842,0.091,42.6075,43.035,42.11,165938160
2017-12-01,42.7625,0.9804,0.07,0.81,0.121,42.4875,42.9175,42.125,158940440
2017-12-04,42.45,-0.6944,0.073,0.844,0.083,43.12,43.155,42.4075,130050320
2017-12-05,42.41,0.9935,0.033,0.87,0.096,42.265,42.88,42.1,109262120
2017-12-06,42.2525,0.9869,0.065,0.839,0.096,41.875,42.5512,41.615,113591240
2017-12-07,42.33,0.999,0.046,0.795,0.159,42.2575,42.61,42.2275,102624440
2017-12-08,42.3425,0.9092,0.052,0.819,0.129,42.6225,42.75,42.205,93143040
2017-12-11,43.1675,0.7541,0.118,0.733,0.149,42.3,43.2225,42.1975,137043560
2017-12-12,42.925,0.9978,0.035,0.849,0.116,43.0375,43.0975,42.8653,76352680
2017-12-13,43.0675,0.9954,0.017,0.899,0.084,43.125,43.385,43.0,93610040
2017-12-14,43.055,0.9743,0.025,0.881,0.094,43.1,43.2825,42.9125,81770960
2017-12-15,43.4925,0.9877,0.03,0.856,0.114,43.4075,43.5425,43.115,160488400
2017-12-18,44.105,0.994,0.021,0.855,0.124,43.72,44.3,43.715,117542600
2017-12-19,43.635,0.9898,0.059,0.82,0.121,43.7575,43.8475,43.5225,109574640
2017-12-20,43.5875,0.9865,0.043,0.849,0.108,43.7175,43.855,43.3125,93805680
2017-12-21,43.7525,0.995,0.049,0.845,0.106,43.5425,44.005,43.525,83394640
2017-12-22,43.7525,0.6563,0.055,0.883,0.063,43.67,43.856,43.625,65358760
2017-12-26,42.6425,-0.9982,0.188,0.738,0.073,42.7,42.8675,42.4198,132453360
2017-12-27,42.65,-0.8484,0.125,0.772,0.103,42.525,42.695,42.4275,85909520
2017-12-28,42.77,0.9953,0.06,0.828,0.112,42.75,42.9625,42.62,65649080
2017-12-29,42.3075,0.9988,0.048,0.803,0.149,42.63,42.6475,42.305,103755040
2018-01-02,43.065,0.9437,0.085,0.812,0.103,42.54,43.075,42.315,101602160
2018-01-03,43.0575,0.9965,0.021,0.813,0.167,43.1325,43.6375,42.99,117844160
2018-01-04,43.2575,0.8466,0.056,0.832,0.113,43.135,43.3675,43.02,89370600
2018-01-05,43.75,0.9984,0.034,0.831,0.135,43.36,43.8425,43.2625,94359720
2018-01-08,43.5875,0.9855,0.121,0.732,0.146,43.5875,43.9025,43.4825,82095480
2018-01-09,43.5825,0.8591,0.102,0.73,0.168,43.6375,43.765,43.3525,86128800
2018-01-10,43.5725,0.9809,0.03,0.881,0.089,43.29,43.575,43.25,95006760
2018-01-11,43.82,-0.8625,0.148,0.725,0.127,43.6475,43.8721,43.6225,74613520
2018-01-12,44.2725,0.9198,0.058,0.82,0.122,44.045,44.34,43.9125,101208800
2018-01-16,44.0475,0.8784,0.057,0.863,0.08,44.475,44.8475,44.035,118049640
2018-01-17,44.775,0.9959,0.039,0.884,0.077,44.0375,44.8125,43.7675,137040920
2018-01-18,44.815,-0.9602,0.058,0.893,0.048,44.8425,45.025,44.5625,124349320
2018-01-19,44.615,0.9956,0.032,0.864,0.104,44.6525,44.895,44.3525,125225560
2018-01-22,44.25,0.9904,0.047,0.85,0.102,44.325,44.445,44.1504,108208000
2018-01-23,44.26,0.997,0.035,0.847,0.119,44.325,44.86,44.205,129583480
2018-01-24,43.555,0.9961,0.029,0.88,0.091,44.3125,44.325,43.3,205474160
2018-01-25,42.7775,0.9968,0.026,0.868,0.106,43.6262,43.7375,42.6325,165753120
2018-01-26,42.8775,0.9816,0.05,0.855,0.095,43.0,43.0,42.515,156301000
2018-01-29,41.99,-0.9698,0.125,0.78,0.095,42.54,42.54,41.7675,202261680
2018-01-30,41.7425,0.9488,0.074,0.838,0.088,41.3813,41.8425,41.175,182541880
2018-01-31,41.8575,0.994,0.039,0.868,0.093,41.7175,42.1104,41.625,128938080
2018-02-01,41.945,0.9954,0.021,0.883,0.096,41.7912,42.155,41.69,177812920
2018-02-02,40.125,0.9962,0.059,0.822,0.119,41.5,41.7,40.025,343828200
2018-02-05,39.1225,0.9928,0.046,0.855,0.099,39.775,40.97,39.0,288861280
2018-02-06,40.7575,0.3227,0.069,0.856,0.075,38.7075,40.93,38.5,272687760
2018-02-07,39.885,0.8504,0.067,0.843,0.091,40.7713,40.85,39.7671,205869760
2018-02-08,38.7875,0.9975,0.031,0.867,0.103,40.0725,40.25,38.7575,216583720
2018-02-09,39.1025,0.9002,0.076,0.78,0.145,39.2675,39.4725,37.56,282334120
2018-02-12,40.6775,-0.3818,0.076,0.859,0.064,39.625,40.9725,39.3775,243099600
2018-02-13,41.085,0.9873,0.053,0.835,0.111,40.4875,41.1875,40.4125,129933240
2018-02-14,41.8425,0.8072,0.073,0.839,0.087,40.7612,41.885,40.72,161531560
2018-02-15,43.2475,0.996,0.039,0.851,0.109,42.4475,43.2725,42.25,203634160
2018-02-16,43.1075,0.9798,0.042,0.87,0.088,43.09,43.705,42.9425,160455160
2018-02-20,42.9625,-0.8253,0.093,0.845,0.061,43.0125,43.565,42.855,134762640
2018-02-21,42.7675,0.9778,0.032,0.889,0.079,43.2075,43.53,42.7525,149512280
2018-02-22,43.125,0.9836,0.062,0.843,0.095,42.95,43.4875,42.9275,123815040
2018-02-23,43.875,0.6142,0.031,0.921,0.048,43.4175,43.9125,43.385,135088200
2018-02-26,44.7425,-0.6605,0.039,0.91,0.051,44.0875,44.8475,44.0525,149414680
2018-02-27,44.5975,0.9459,0.04,0.885,0.076,44.775,45.12,44.54,155542040
2018-02-28,44.53,0.9746,0.087,0.778,0.135,44.815,45.1538,44.5125,150272320
2018-03-01,43.75,0.9927,0.04,0.828,0.133,44.635,44.9438,43.165,194824680
2018-03-02,44.0525,0.4019,0.077,0.84,0.084,43.2,44.075,43.1125,153704240
2018-03-05,44.205,0.9975,0.04,0.833,0.127,43.8025,44.435,43.63,111300560
2018-03-06,44.1675,-0.9524,0.104,0.896,0.0,44.4775,44.5625,44.0325,93092640
2018-03-07,43.7575,0.5451,0.048,0.898,0.054,43.735,43.9625,43.5675,126745800
2018-03-08,44.235,0.9984,0.039,0.834,0.127,43.87,44.28,43.7675,98075400
2018-03-09,44.995,0.8126,0.072,0.819,0.109,44.49,45.0,44.3475,128521440
2018-03-12,45.43,0.9906,0.061,0.784,0.155,45.0725,45.5975,45.0525,128764280
2018-03-13,44.9925,0.977,0.035,0.89,0.074,45.6475,45.875,44.81,125856680
2018-03-14,44.61,-0.6666,0.062,0.883,0.055,45.08,45.13,44.4525,117338520
2018-03-15,44.6625,0.7945,0.09,0.814,0.096,44.625,45.06,44.5175,90706080
2018-03-16,44.505,-0.7724,0.074,0.864,0.062,44.6625,44.78,44.405,153253320
2018-03-19,43.825,0.9967,0.023,0.877,0.101,44.33,44.3675,43.415,131724440
2018-03-20,43.81,0.9909,0.035,0.859,0.106,43.81,44.2,43.735,78482080
2018-03-21,42.8175,0.9732,0.032,0.892,0.075,43.76,43.7725,42.815,145551520
2018-03-22,42.2125,-0.9109,0.081,0.859,0.06,42.5,43.17,42.15,165343920
2018-03-23,41.235,0.4404,0.077,0.837,0.087,42.0975,42.48,41.235,163938160
2018-03-26,43.1925,0.9827,0.062,0.828,0.109,42.0175,43.275,41.61,147114240
2018-03-27,42.085,0.9809,0.031,0.912,0.057,43.42,43.7875,41.73,159296800
2018-03-28,41.62,0.873,0.062,0.863,0.075,41.8125,42.505,41.2975,165859520
2018-03-29,41.945,0.9976,0.012,0.887,0.101,41.9513,42.9375,41.725,152465160
2018-04-02,41.67,0.9811,0.0,0.851,0.149,41.97,42.235,41.1175,149702560
2018-04-03,42.0975,-0.7269,0.15,0.762,0.088,41.91,42.1864,41.22,120950560
2018-04-04,42.9025,0.7698,0.07,0.847,0.083,41.22,43.0025,41.1925,138327400
2018-04-05,43.2,0.996,0.032,0.87,0.097,43.145,43.5576,43.02,107001040
2018-04-06,42.095,0.9943,0.045,0.862,0.093,42.7425,43.12,42.05,139798760
2018-04-09,42.5125,0.9985,0.034,0.788,0.178,42.47,43.2725,42.4613,115904800
2018-04-10,43.3125,0.9882,0.094,0.764,0.142,43.25,43.5,42.8825,114268440
2018-04-11,43.11,0.6124,0.034,0.896,0.07,43.0575,43.4808,42.925,89604160
2018-04-12,43.535,0.9857,0.062,0.833,0.104,43.3525,43.75,43.26,91435360
2018-04-13,43.6825,-0.7627,0.088,0.836,0.076,43.695,43.96,43.4625,100402040
2018-04-16,43.955,-0.8924,0.087,0.839,0.075,43.7575,44.0475,43.7075,86245280
2018-04-17,44.56,0.9375,0.065,0.841,0.094,44.1225,44.7341,44.1025,106300040
2018-04-18,44.46,0.9906,0.051,0.805,0.143,44.4525,44.705,44.22,82178400
2018-04-19,43.2,-0.9717,0.086,0.866,0.048,43.7375,43.8475,43.165,138773120
2018-04-20,41.43,-0.9433,0.078,0.859,0.063,42.6488,42.8046,41.3575,261083800
2018-04-23,41.31,0.979,0.072,0.824,0.105,41.7088,41.73,41.0225,145586360
2018-04-24,40.735,0.9915,0.078,0.801,0.121,41.4175,41.5825,40.305,134699840
2018-04-25,40.9125,-0.1619,0.046,0.905,0.049,40.655,41.355,40.6025,113326160
2018-04-26,41.055,0.9956,0.042,0.85,0.107,41.03,41.4325,40.8425,111401480
2018-04-27,40.58,0.9581,0.074,0.81,0.116,41.0,41.0825,40.1575,142468920
2018-04-30,41.315,-0.966,0.095,0.836,0.069,40.5325,41.815,40.46,167906000
2018-05-01,42.275,-0.9012,0.072,0.885,0.043,41.6025,42.3,41.3175,208915640
2018-05-02,44.1425,0.9831,0.1,0.774,0.126,43.8062,44.4375,43.45,265818880
2018-05-03,44.2225,0.8723,0.043,0.886,0.071,43.97,44.375,43.6103,135776440
2018-05-04,45.9575,0.4005,0.075,0.844,0.081,44.5625,46.0625,44.5425,224548920
2018-05-07,46.29,0.9472,0.01,0.913,0.077,46.295,46.9175,46.1875,170230120
2018-05-08,46.5125,0.7037,0.008,0.954,0.037,46.2475,46.555,45.9162,112212920
2018-05-09,46.84,0.9982,0.048,0.764,0.188,46.6375,46.85,46.305,92565040
2018-05-10,47.51,-0.9865,0.136,0.772,0.092,46.935,47.5925,46.9125,111769720
2018-05-11,47.1475,-0.9257,0.121,0.771,0.108,47.3725,47.515,46.8625,104671800
2018-05-14,47.0375,-0.756,0.09,0.839,0.071,47.2525,47.3825,46.965,81572280
2018-05-15,46.61,0.9958,0.048,0.839,0.113,46.695,46.7675,46.275,94556280
2018-05-16,47.045,0.8249,0.056,0.874,0.07,46.5175,47.115,46.5,76186400
2018-05-17,46.7475,0.9631,0.035,0.893,0.072,47.0,47.2275,46.59,68057960
2018-05-18,46.5775,0.9946,0.068,0.798,0.134,46.7975,46.9526,46.5325,72332320
2018-05-21,46.9075,0.9773,0.059,0.836,0.105,47.0,47.3175,46.7276,73532320
2018-05-22,46.79,0.9623,0.059,0.83,0.111,47.0938,47.22,46.695,60913080
2018-05-23,47.09,0.9425,0.049,0.869,0.082,46.5875,47.125,46.44,79866360
2018-05-24,47.0375,0.9885,0.052,0.867,0.081,47.1925,47.21,46.5525,92517600
2018-05-25,47.145,0.9953,0.049,0.818,0.133,47.0575,47.4125,46.9125,68747040
2018-05-29,46.975,0.9995,0.044,0.765,0.191,46.9,47.1875,46.7175,89636440
2018-05-30,46.875,0.9907,0.036,0.86,0.103,46.93,47.0,46.695,74013640
2018-05-31,46.7175,0.9387,0.063,0.858,0.08,46.805,47.0575,46.535,109874800
2018-06-01,47.56,0.8484,0.072,0.812,0.116,46.9978,47.565,46.9375,93510760
2018-06-04,47.9575,0.9793,0.031,0.881,0.087,47.9087,48.355,47.8375,104762480
2018-06-05,48.3275,0.9857,0.024,0.854,0.122,48.2662,48.485,48.09,86142280
2018-06-06,48.495,0.9787,0.042,0.857,0.102,48.4075,48.52,47.98,83651280
2018-06-07,48.365,0.9041,0.069,0.828,0.104,48.535,48.55,48.0838,85316680
2018-06-08,47.925,-0.9737,0.094,0.842,0.065,47.7925,48.0,47.4425,106322840
2018-06-11,47.8075,0.9955,0.063,0.803,0.134,47.8375,47.9925,47.5525,72279720
2018-06-12,48.07,0.9843,0.078,0.816,0.106,47.8462,48.1527,47.7875,67436080
2018-06-13,47.675,0.9955,0.057,0.806,0.138,48.105,48.22,47.61,85920480
2018-06-14,47.7,0.9964,0.028,0.841,0.132,47.8875,47.8925,47.555,86338880
2018-06-15,47.21,0.8009,0.064,0.858,0.078,47.5075,47.54,47.065,245753160
2018-06-18,47.185,0.9924,0.05,0.823,0.127,46.97,47.305,46.8,73833640
2018-06-19,46.4225,-0.9239,0.073,0.869,0.058,46.285,46.5825,45.8625,134154200
2018-06-20,46.625,-0.4528,0.083,0.838,0.079,46.5875,46.8,46.4325,81960360
2018-06-21,46.365,-0.9339,0.093,0.856,0.05,46.8125,47.0875,46.235,102596960
2018-06-22,46.23,0.9883,0.059,0.794,0.147,46.53,46.5375,46.175,108740520
2018-06-25,45.5425,-0.9749,0.09,0.884,0.026,45.85,46.23,45.1825,126529280
2018-06-26,46.1075,0.9952,0.014,0.889,0.097,45.7475,46.6325,45.635,97513920
2018-06-27,46.04,-0.9882,0.124,0.801,0.075,46.307,46.82,46.0075,99949040
2018-06-28,46.375,0.7676,0.091,0.806,0.104,46.025,46.5525,45.95,69409520
2018-06-29,46.2775,0.9704,0.061,0.83,0.109,46.5725,46.7975,45.7275,90206640
2018-07-02,46.795,0.9715,0.039,0.886,0.074,45.955,46.825,45.855,70700840
2018-07-03,45.98,0.9249,0.054,0.861,0.085,46.9475,46.9875,45.885,55819240
2018-07-05,46.35,0.9985,0.028,0.847,0.124,46.315,46.6025,46.07,66175520
2018-07-06,46.9925,0.2609,0.072,0.846,0.083,46.355,47.1085,46.3,69704640
2018-07-09,47.645,0.9801,0.07,0.827,0.103,47.375,47.67,47.325,78545560
2018-07-10,47.5875,-0.9081,0.161,0.736,0.103,47.6775,47.82,47.545,63205480
2018-07-11,46.97,0.7608,0.075,0.845,0.08,47.125,47.445,46.9025,75105560
2018-07-12,47.7575,-0.2975,0.1,0.801,0.098,47.3825,47.8525,47.3275,72000720
2018-07-13,47.8325,0.9986,0.019,0.791,0.191,47.77,47.96,47.725,50027320
2018-07-16,47.7275,0.8759,0.077,0.822,0.101,47.88,48.1625,47.6037,60039200
2018-07-17,47.8625,0.9411,0.057,0.831,0.112,47.4375,47.9675,47.3,62060000
2018-07-18,47.6,0.988,0.034,0.837,0.13,47.945,47.95,47.4825,65462880
2018-07-19,47.97,0.9849,0.046,0.847,0.107,47.4225,48.1375,47.4225,80728200
2018-07-20,47.86,0.9758,0.03,0.884,0.086,47.945,48.1075,47.5425,82683320
2018-07-23,47.9025,0.949,0.086,0.787,0.127,47.67,47.99,47.39,63823280
2018-07-24,48.25,-0.5913,0.091,0.825,0.085,48.1125,48.415,48.0125,74723720
2018-07-25,48.705,0.995,0.035,0.863,0.102,48.265,48.7125,48.1075,66214000
2018-07-26,48.5525,0.9646,0.06,0.845,0.095,48.6525,48.99,48.4025,76020600
2018-07-27,47.745,0.9616,0.083,0.798,0.119,48.7475,48.7975,47.525,95901400
2018-07-30,47.4775,0.9778,0.059,0.845,0.096,47.975,48.05,47.2675,83651560
2018-07-31,47.5725,0.9972,0.027,0.863,0.11,47.575,48.035,47.335,151389040
2018-08-01,50.375,0.9784,0.046,0.881,0.073,49.7825,50.44,49.3275,271249120
2018-08-02,51.8475,0.9746,0.077,0.8,0.123,50.145,52.095,50.0875,249269720
2018-08-03,51.9975,0.9709,0.087,0.79,0.124,51.7575,52.185,51.3701,133632200
2018-08-06,52.2675,-0.9926,0.121,0.817,0.062,52.0,52.3125,51.7675,101584400
2018-08-07,51.7775,0.3598,0.029,0.887,0.084,52.33,52.375,51.69,102102600
2018-08-08,51.8125,0.7988,0.056,0.874,0.069,51.5125,51.9525,51.13,89975000
2018-08-09,52.22,-0.9495,0.083,0.872,0.045,51.82,52.445,51.8,93558120
2018-08-10,51.8825,0.9892,0.062,0.818,0.12,51.84,52.275,51.6675,98369840
